Typ,Kauf,Kcur,Verkauf,Vcur,Gebuhr,Gcur,Datum,Index,Trade Gruppe,Kommentar,Trade ID
Trade,1.45314692,DASH,0.08831054,BTC,0.00364197,DASH,05.05.2017 09:10,897,Exchange,,119791185
Trade,1.91119351,DASH,0.11610859,BTC,0.00478996,DASH,05.05.2017 09:10,898,Exchange,,119791184
Trade,0.57976836,DASH,0.03522201,BTC,0.00145305,DASH,05.05.2017 09:10,899,Exchange,,119791183
Trade,1.91772217,DASH,0.11650522,BTC,0.00480632,DASH,05.05.2017 09:10,900,Exchange,,119791182
Trade,15.61538891,DASH,0.94866422,BTC,0.03913631,DASH,05.05.2017 09:10,901,Exchange,,119791181
Trade,0.99750000,DASH,0.06059640,BTC,0.00250000,DASH,05.05.2017 09:10,902,Exchange,,119791180
Trade,69.31527750,DASH,4.21077420,BTC,0.17372250,DASH,05.05.2017 09:10,903,Exchange,,119791179
Trade,61.23910139,DASH,3.72016091,BTC,0.15348146,DASH,05.05.2017 09:10,904,Exchange,,119791178
Trade,55.46199750,DASH,3.36921209,BTC,0.13900250,DASH,05.05.2017 09:10,905,Exchange,,119791177
Trade,0.09975000,DASH,0.00605520,BTC,0.00025000,DASH,05.05.2017 09:10,906,Exchange,,119791176
Trade,0.01167162,DASH,0.00070824,BTC,0.00002925,DASH,05.05.2017 09:10,907,Exchange,,119791175
Trade,3.19494263,DASH,0.19382309,BTC,0.00800738,DASH,05.05.2017 09:10,908,Exchange,,119791174
Trade,0.99554608,DASH,0.06039538,BTC,0.00249510,DASH,05.05.2017 09:10,909,Exchange,,119791173
Trade,0.42794922,DASH,0.02596178,BTC,0.00107255,DASH,05.05.2017 09:10,910,Exchange,,119791172
Trade,34.07531487,DASH,2.06719648,BTC,0.08540179,DASH,05.05.2017 09:10,911,Exchange,,119791171
Trade,0.40243168,DASH,0.02441372,BTC,0.00100860,DASH,05.05.2017 09:10,912,Exchange,,119791170
Trade,15.63317401,DASH,0.95349053,BTC,0.02348499,DASH,05.05.2017 09:10,913,Exchange,,119791299
Trade,6.97998629,DASH,0.42571974,BTC,0.01048571,DASH,05.05.2017 09:10,914,Exchange,,119791298
Trade,14.97750000,DASH,0.91350000,BTC,0.02250000,DASH,05.05.2017 09:10,915,Exchange,,119791297
Trade,6.97998629,DASH,0.42571974,BTC,0.01048571,DASH,05.05.2017 09:10,916,Exchange,,119791296
Trade,0.63038086,DASH,0.03844786,BTC,0.00094699,DASH,05.05.2017 09:10,917,Exchange,,119791294
Trade,0.33781180,DASH,0.02060364,BTC,0.00050748,DASH,05.05.2017 09:10,918,Exchange,,119791284
Trade,14.97750000,DASH,0.91350000,BTC,0.02250000,DASH,05.05.2017 09:10,919,Exchange,,119791283
Trade,1.64466071,DASH,0.10031030,BTC,0.00247070,DASH,05.05.2017 09:10,920,Exchange,,119791308
Trade,1.31572857,DASH,0.08024824,BTC,0.00197656,DASH,05.05.2017 09:10,921,Exchange,,119791304
Trade,0.03414870,DASH,0.00208278,BTC,0.00005130,DASH,05.05.2017 09:10,922,Exchange,,119791318
Trade,39.91004500,DASH,2.43417300,BTC,0.05995500,DASH,05.05.2017 09:10,923,Exchange,,119791338
Trade,0.31038298,DASH,0.01893071,BTC,0.00046627,DASH,05.05.2017 09:10,924,Exchange,,119791341
Trade,14.97750000,DASH,0.91350000,BTC,0.02250000,DASH,05.05.2017 09:10,925,Exchange,,119791368
Trade,19.81899185,DASH,1.20878978,BTC,0.02977315,DASH,05.05.2017 09:10,926,Exchange,,119791363
Trade,0.31038298,DASH,0.01893071,BTC,0.00046627,DASH,05.05.2017 09:10,927,Exchange,,119791377
Trade,3.04001113,DASH,0.18541480,BTC,0.00456687,DASH,05.05.2017 09:10,928,Exchange,,119791397
Trade,198.48785853,DASH,12.10606968,BTC,0.29817906,DASH,05.05.2017 09:10,929,Exchange,,119791392
Trade,0.03103829,DASH,0.00189307,BTC,0.00004663,DASH,05.05.2017 09:10,930,Exchange,,119791408
Trade,14.97750000,DASH,0.91350000,BTC,0.02250000,DASH,05.05.2017 09:10,931,Exchange,,119791403
Trade,14.97750000,DASH,0.91350000,BTC,0.02250000,DASH,05.05.2017 09:10,932,Exchange,,119791415
Trade,23.46518834,DASH,1.43117673,BTC,0.03525066,DASH,05.05.2017 09:10,933,Exchange,,119791414
Trade,1.46735666,DASH,0.08949626,BTC,0.00220434,DASH,05.05.2017 09:10,934,Exchange,,119791410
Trade,14.97750000,DASH,0.91350000,BTC,0.02250000,DASH,05.05.2017 09:10,935,Exchange,,119791424
Trade,6.01196850,DASH,0.36667890,BTC,0.00903150,DASH,05.05.2017 09:10,936,Exchange,,119791449
Trade,9.35639006,DASH,0.57066014,BTC,0.01405567,DASH,05.05.2017 09:10,937,Exchange,,119791440
Trade,0.09960038,DASH,0.00607477,BTC,0.00014963,DASH,05.05.2017 09:10,938,Exchange,,119791428
Trade,0.22037193,DASH,0.01344081,BTC,0.00033105,DASH,05.05.2017 09:10,939,Exchange,,119791637
Trade,3.04001113,DASH,0.18541480,BTC,0.00456687,DASH,05.05.2017 09:10,940,Exchange,,119791660
Trade,0.95640887,DASH,0.05833279,BTC,0.00143677,DASH,05.05.2017 09:10,941,Exchange,,119791676
Trade,3.59160450,DASH,0.21905730,BTC,0.00539550,DASH,05.05.2017 09:10,942,Exchange,,119791786
Trade,0.00000032,DASH,0.00000001,BTC,0.0,,05.05.2017 09:10,943,Exchange,,119791799
Trade,0.51416681,DASH,0.03135979,BTC,0.00077241,DASH,05.05.2017 09:10,944,Exchange,,119791822
Trade,0.00000032,DASH,0.00000001,BTC,0.0,,05.05.2017 09:10,945,Exchange,,119791818
Trade,0.00000032,DASH,0.00000001,BTC,0.0,,05.05.2017 09:10,946,Exchange,,119791842
Trade,0.00822881,DASH,0.00050188,BTC,0.00001236,DASH,05.05.2017 09:10,947,Exchange,,119791858
Trade,0.00000032,DASH,0.00000001,BTC,0.0,,05.05.2017 09:10,948,Exchange,,119791855
Trade,0.00000032,DASH,0.00000001,BTC,0.0,,05.05.2017 09:10,949,Exchange,,119791897
Trade,0.00001016,DASH,0.00000061,BTC,0.00000002,DASH,05.05.2017 09:11,950,Exchange,,119791901
Trade,3.04001113,DASH,0.18541480,BTC,0.00456687,DASH,05.05.2017 09:11,951,Exchange,,119791940
Trade,0.11004987,DASH,0.00671210,BTC,0.00016532,DASH,05.05.2017 09:11,952,Exchange,,119792004
Trade,0.00001852,DASH,0.00000112,BTC,0.00000003,DASH,05.05.2017 09:11,953,Exchange,,119791989
Trade,0.00000032,DASH,0.00000001,BTC,0.0,,05.05.2017 09:11,954,Exchange,,119792012
Trade,0.00000032,DASH,0.00000001,BTC,0.0,,05.05.2017 09:11,955,Exchange,,119792070
Trade,0.00000032,DASH,0.00000001,BTC,0.0,,05.05.2017 09:11,956,Exchange,,119792092
Trade,2.89352020,DASH,0.17648010,BTC,0.00434680,DASH,05.05.2017 09:11,957,Exchange,,119792249
Trade,0.00006082,DASH,0.00000370,BTC,0.00000009,DASH,05.05.2017 09:11,958,Exchange,,119792254
Trade,9.59803450,DASH,0.58539839,BTC,0.01441868,DASH,05.05.2017 09:11,959,Exchange,,119792285
Trade,3.23698738,DASH,0.19742867,BTC,0.00486278,DASH,05.05.2017 09:11,960,Exchange,,119792443
Trade,4.90805086,DASH,0.29934932,BTC,0.00737314,DASH,05.05.2017 09:11,961,Exchange,,119792437
Trade,12.99392084,DASH,0.79251855,BTC,0.01952016,DASH,05.05.2017 09:11,962,Exchange,,119792436
Trade,4.27620270,DASH,0.26081196,BTC,0.00642394,DASH,05.05.2017 09:11,963,Exchange,,119792428
Trade,1.79314131,BTC,30.00000000,ETH,0.00449409,BTC,05.05.2017 09:13,964,Exchange,,119793760
Trade,998.50000000,XEM,0.04835000,BTC,1.50000000,XEM,05.05.2017 09:13,965,Exchange,,119794228
Trade,9.97500000,DASH,0.60899870,BTC,0.02500000,DASH,05.05.2017 09:14,966,Exchange,,119794935
Trade,2.13659456,GNT,0.00595123,ETH,0.00535487,GNT,05.05.2017 09:15,967,Exchange,,119795432
Trade,2.99250000,GNT,0.00832512,ETH,0.00750000,GNT,05.05.2017 09:15,968,Exchange,,119795431
Trade,2.06768495,GNT,0.00574602,ETH,0.00518217,GNT,05.05.2017 09:15,969,Exchange,,119795430
Trade,2.09166568,GNT,0.00580392,ETH,0.00524227,GNT,05.05.2017 09:15,970,Exchange,,119795429
Trade,2.06067401,GNT,0.00571729,ETH,0.00516460,GNT,05.05.2017 09:15,971,Exchange,,119795428
Trade,2.08143634,GNT,0.00577489,ETH,0.00521663,GNT,05.05.2017 09:15,972,Exchange,,119795427
Trade,82.36190718,GNT,0.22845665,ETH,0.20642082,GNT,05.05.2017 09:15,973,Exchange,,119795426
Trade,191.25805251,GNT,0.53051436,ETH,0.47934349,GNT,05.05.2017 09:15,974,Exchange,,119795425
Trade,2.05140138,GNT,0.00568870,ETH,0.00514136,GNT,05.05.2017 09:15,975,Exchange,,119795424
Trade,997.50000000,GNT,2.76598000,ETH,2.50000000,GNT,05.05.2017 09:15,976,Exchange,,119795423
Trade,879.43950411,GNT,2.43859978,ETH,2.20410903,GNT,05.05.2017 09:15,977,Exchange,,119795422
Trade,360.09343969,GNT,0.99729457,ETH,0.90248982,GNT,05.05.2017 09:15,978,Exchange,,119795421
Trade,2.12878252,GNT,0.00589187,ETH,0.00533529,GNT,05.05.2017 09:15,979,Exchange,,119795420
Trade,78.23945729,GNT,0.21598325,ETH,0.19608887,GNT,05.05.2017 09:15,980,Exchange,,119795419
Trade,0.87333726,GNT,0.00241028,ETH,0.00218882,GNT,05.05.2017 09:15,981,Exchange,,119795418
Trade,598.50000000,GNT,1.65137400,ETH,1.50000000,GNT,05.05.2017 09:15,982,Exchange,,119795417
Trade,1496.25000000,GNT,4.12020000,ETH,3.75000000,GNT,05.05.2017 09:15,983,Exchange,,119795416
Trade,2.11828733,GNT,0.00583309,ETH,0.00530899,GNT,05.05.2017 09:15,984,Exchange,,119795415
Trade,2.12893985,GNT,0.00586240,ETH,0.00533569,GNT,05.05.2017 09:15,985,Exchange,,119795414
Trade,3.63381970,GNT,0.00999178,ETH,0.00910732,GNT,05.05.2017 09:15,986,Exchange,,119795413
Trade,46.72988250,GNT,0.12830362,ETH,0.11711750,GNT,05.05.2017 09:15,987,Exchange,,119795412
Trade,53.91796725,GNT,0.14803954,ETH,0.13513275,GNT,05.05.2017 09:15,988,Exchange,,119795411
Trade,56.01251775,GNT,0.15379043,ETH,0.14038225,GNT,05.05.2017 09:15,989,Exchange,,119795410
Trade,48.84910781,GNT,0.13412226,ETH,0.12242884,GNT,05.05.2017 09:15,990,Exchange,,119795409
Trade,3.04035997,GNT,0.00834634,ETH,0.00761995,GNT,05.05.2017 09:15,991,Exchange,,119795408
Trade,399.00000000,GNT,1.09532800,ETH,1.00000000,GNT,05.05.2017 09:15,992,Exchange,,119795407
Auszahlung,0.0,,250.00000000,DASH,0.0,,05.05.2017 10:17,993,,,35635010.0XqXTTMfkdkiJ6Zs2Txdv4rUYMKQJ6gM1Sa
Einzahlung,249.99000000,DASH,0.0,,0.0,,05.05.2017 10:19,994,XqXTTMfkdkiJ6Zs2Txdv4rUYMKQJ6gM1Sa0.0OLD,,5a7990b4ef3c7c031688502b94ecde583651e1a6adf498c7605b8232a31e58e6_24999000000
Auszahlung,0.0,,245.00000000,DASH,0.0,,06.05.2017 10:42,995,,,35888290.0XcAjMLVgKw7D7ZEGHY9UU5cXLQn13j5fkf
Einzahlung,244.99000000,DASH,0.0,,0.0,,06.05.2017 10:44,996,XcAjMLVgKw7D7ZEGHY9UU5cXLQn13j5fkf0.0OLD,,b65efb9abecbc78728b5b9b3f49d98bc33c05653cd4123f004d6a9d3a3cf2162_24499000000
Trade,3151.65876778,XRP,0.20000000,BTC,7.89889415,XRP,06.05.2017 11:07,997,Exchange,,121130351
Trade,498.71911975,XRP,0.03163804,BTC,1.24992261,XRP,06.05.2017 11:07,998,Exchange,,121130350
Trade,2476.48938027,XRP,0.15710501,BTC,6.20674030,XRP,06.05.2017 11:07,999,Exchange,,121130349
Trade,1615.60684915,XRP,0.10247008,BTC,2.42705085,XRP,06.05.2017 11:07,1000,Exchange,,121130408
Trade,994.50600000,XRP,0.06307668,BTC,1.49400000,XRP,06.05.2017 11:07,1001,Exchange,,121130412
Trade,716.84923767,XRP,0.04546626,BTC,1.07688919,XRP,06.05.2017 11:07,1002,Exchange,,121130499
Auszahlung,0.0,,245.00000000,DASH,0.0,,07.05.2017 12:20,1003,,,36107760.0Xe2rGz5nP31odJ6xQzd27NLwPKFeScFdEv
Einzahlung,244.99000000,DASH,0.0,,0.0,,07.05.2017 12:23,1004,Xe2rGz5nP31odJ6xQzd27NLwPKFeScFdEv0.0OLD,,adf105fbd25023c889955c8f4f01fa8557d540f941772083c30d93924bb9be34_24499000000
Auszahlung,0.0,,245.00000000,DASH,0.0,,08.05.2017 14:07,1005,,,36410180.0XtWvVu77w7y5t4qDo2zejgKFUbjX3iqXAX
Trade,26768.50202890,BTS,0.62500091,BTC,67.08897752,BTS,08.05.2017 14:09,1006,Exchange,,124281520
Trade,68.96155646,BTS,0.00160875,BTC,0.17283598,BTS,08.05.2017 14:09,1007,Exchange,,124281637
Einzahlung,244.99000000,DASH,0.0,,0.0,,08.05.2017 14:10,1008,XtWvVu77w7y5t4qDo2zejgKFUbjX3iqXAX0.0OLD,,edea738f29d881795ad7f12cd4fe2dafdeaf19c6c02df7f768bbbd360737edc2_24499000000
Einzahlung,3.60423830,DASH,0.0,,0.0,,08.05.2017 20:59,1009,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,6fcfd6bf3494eca11355fdffc9ee27619b09e667641bc9c7be5975321b9d83cf_360423830
Einzahlung,3.60294531,DASH,0.0,,0.0,,08.05.2017 20:59,1010,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,02f254a57340c8c9b8628faa2c7efc839b4492a840e5ad9d5e98ecb804408c0e_360294531
Einzahlung,3.60710571,DASH,0.0,,0.0,,08.05.2017 20:59,1011,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,121f3dc5a63090181ced2aeb39ce54a2d59c01f990a0828928c8300b4819bc11_360710571
Einzahlung,3.60409931,DASH,0.0,,0.0,,08.05.2017 20:59,1012,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,66865ec9e72d3bf9c415ef1ca73e0a458337e38bf76be105c9f2de5bc654a3cd_360409931
Auszahlung,0.0,,244.99000000,DASH,0.0,,08.05.2017 20:59,1013,,Xe2rGz5nP31odJ6xQzd27NLwPKFeScFdEv,
Auszahlung,0.0,,244.99000000,DASH,0.0,,08.05.2017 20:59,1014,,XcAjMLVgKw7D7ZEGHY9UU5cXLQn13j5fkf,
Auszahlung,0.0,,3.60433830,DASH,0.0,,08.05.2017 20:59,1015,,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y,6fcfd6bf3494eca11355fdffc9ee27619b09e667641bc9c7be5975321b9d83cf
Auszahlung,0.0,,3.60419931,DASH,0.0,,08.05.2017 20:59,1016,,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y,66865ec9e72d3bf9c415ef1ca73e0a458337e38bf76be105c9f2de5bc654a3cd
Auszahlung,0.0,,3.60720571,DASH,0.0,,08.05.2017 20:59,1017,,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y,121f3dc5a63090181ced2aeb39ce54a2d59c01f990a0828928c8300b4819bc11
Auszahlung,0.0,,3.60304531,DASH,0.0,,08.05.2017 20:59,1018,,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y,02f254a57340c8c9b8628faa2c7efc839b4492a840e5ad9d5e98ecb804408c0e
Auszahlung,0.0,,3.60423830,DASH,0.0,,08.05.2017 21:05,1019,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,da9ccf6f533b89bbc8fc3f08fba2ac418170c05327d5bdc10e3ade63fe809916_0.0360423830
Auszahlung,0.0,,3.60409931,DASH,0.0,,08.05.2017 21:05,1020,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,da9ccf6f533b89bbc8fc3f08fba2ac418170c05327d5bdc10e3ade63fe809916_0.0360409931
Auszahlung,0.0,,3.60294531,DASH,0.0,,08.05.2017 21:05,1021,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,da9ccf6f533b89bbc8fc3f08fba2ac418170c05327d5bdc10e3ade63fe809916_0.0360294531
Auszahlung,0.0,,244.99000000,DASH,0.0,,08.05.2017 21:05,1022,XtWvVu77w7y5t4qDo2zejgKFUbjX3iqXAX0.0OLD,,da9ccf6f533b89bbc8fc3f08fba2ac418170c05327d5bdc10e3ade63fe809916_0.024499000000
Auszahlung,0.0,,249.99000000,DASH,0.0,,08.05.2017 21:05,1023,XqXTTMfkdkiJ6Zs2Txdv4rUYMKQJ6gM1Sa0.0OLD,,da9ccf6f533b89bbc8fc3f08fba2ac418170c05327d5bdc10e3ade63fe809916_0.024999000000
Einzahlung,1000.00000000,DASH,0.0,,0.0,,08.05.2017 21:05,1024,,XdTqcCNUcpBiGvcDJ1DVYPHHMoRTnWNaZk,da9ccf6f533b89bbc8fc3f08fba2ac418170c05327d5bdc10e3ade63fe809916
Trade,631.37239711,USDT,4521.10495463,XRP,1.58238696,USDT,08.05.2017 22:22,1025,Exchange,,124836636
Trade,688.85506086,USDT,4932.72440000,XRP,1.72645379,USDT,08.05.2017 22:22,1026,Exchange,,124836635
Auszahlung,0.0,,3.60710571,DASH,0.0,,09.05.2017 17:59,1027,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,b74a77904be9bba37b9012945b48f6f1796e09fa2bcde44a627f82bcf5d13a99_0.0360710571
Mining,1.80267523,DASH,0.0,,0.0,,09.05.2017 22:09,1028,,XeRf2MNBkgMVumw3yUGYENKPyDYvhcKdHt,119ef2a1982b9e610c7741b2b156d32bdf918eb5ce6bd499ab363a680df98f74
Trade,1.68406037,ETH,154.09095330,USDT,0.00422070,ETH,10.05.2017 12:08,1029,Exchange,,126817110
Trade,1.44366033,ETH,132.09443164,USDT,0.00361820,ETH,10.05.2017 12:08,1030,Exchange,,126817109
Trade,5.59683906,ETH,511.59600040,USDT,0.00840787,ETH,10.05.2017 12:08,1031,Exchange,,126817213
Trade,5.61873179,ETH,517.65964562,USDT,0.01408203,ETH,10.05.2017 12:09,1032,Exchange,,126817289
Trade,0.01280984,ETH,1.17927538,USDT,0.00003210,ETH,10.05.2017 12:09,1033,Exchange,,126817288
Trade,0.01302767,ETH,1.19810938,USDT,0.00003265,ETH,10.05.2017 12:09,1034,Exchange,,126817287
Trade,0.01302767,ETH,1.19561970,USDT,0.00003265,ETH,10.05.2017 12:09,1035,Exchange,,126817286
Trade,0.01308289,ETH,1.19974001,USDT,0.00003279,ETH,10.05.2017 12:09,1036,Exchange,,126817285
Mining,1.80413842,DASH,0.0,,0.0,,10.05.2017 15:09,1037,,XqdVgTPmfCMVjA8razS6Mi738RPamnaEaS,82e5614746d38298d0d886e90c0a819147c7df228b06371fea6a7c2b55f92c74
Mining,1.80585222,DASH,0.0,,0.0,,10.05.2017 19:39,1038,,Xvt5cp98AfoZsrpvCu1nNNmPYuM8uf8X6A,c6a9d39e7227539dbcc0e7862e5f7bc25ed6c5833e69ce49ad15bea5e3fccf8e
Mining,1.80283149,DASH,0.0,,0.0,,10.05.2017 20:14,1039,,XebPKd8noMqQBTPZ24V932nTpdgK8vYCVp,e15b6ec97ccbfc218520437d14aed65f77a77cafec22a3c33709a03909a0c3df
Auszahlung,0.0,,8305.78286529,GNT,0.0,,11.05.2017 18:03,1040,,,37358380.00xcB437b1D3D15739dEdB409AFc9EAfABCB74C23Ec
Einzahlung,8305.77286529,GNT,0.0,,0.0,,11.05.2017 18:06,1041,ETH Trezor,,0xcB437b1D3D15739dEdB409AFc9EAfABCB74C23Ec0.0GNT0.00x6905e26139ea78913d0512d3006864e50107adbb446161dc1449bb394d0339ec
Mining,1.80377787,DASH,0.0,,0.0,,17.05.2017 05:28,1042,,XeRf2MNBkgMVumw3yUGYENKPyDYvhcKdHt,03061fe6236f9330de7fb76626272c929e1990b51136e7e5b6361e584ca2970a
Mining,1.80383889,DASH,0.0,,0.0,,18.05.2017 05:53,1043,,Xvt5cp98AfoZsrpvCu1nNNmPYuM8uf8X6A,639bb3eb18a9d78c0626e6b156ed776316bd46c2c2ad508afe54fba532afee9a
Mining,1.80608180,DASH,0.0,,0.0,,18.05.2017 09:16,1044,,XdTqcCNUcpBiGvcDJ1DVYPHHMoRTnWNaZk,01e0b65a11e2f64464fd1c35e8936c1d0298e022bc226bae755054c420aba84b
Mining,1.80147589,DASH,0.0,,0.0,,18.05.2017 14:15,1045,,XqdVgTPmfCMVjA8razS6Mi738RPamnaEaS,dc9e4a3b44a32ff5046be67db243c1fb847b0bb4afba45faa6332f9be99ed981
Mining,1.80155822,DASH,0.0,,0.0,,18.05.2017 17:21,1046,,XebPKd8noMqQBTPZ24V932nTpdgK8vYCVp,ebbaad5ed3a0272573d808fcca0e57cb48f95da20298a50ce18e07b0a29f4d63
Mining,1.87890760,DASH,0.0,,0.0,,25.05.2017 01:34,1047,,XeRf2MNBkgMVumw3yUGYENKPyDYvhcKdHt,af7d7ef736c1e7fdeef6c9edfbda91b0d6c254840288dbc4c9790bfb2fa946e5
Mining,1.80358800,DASH,0.0,,0.0,,25.05.2017 19:38,1048,,Xvt5cp98AfoZsrpvCu1nNNmPYuM8uf8X6A,aa747b52816e1c34f31ab5767a5576cf72ae0d596b4c54c864d6dd6f2ece07d3
Mining,1.80149880,DASH,0.0,,0.0,,26.05.2017 08:44,1049,,XqdVgTPmfCMVjA8razS6Mi738RPamnaEaS,2db5a536676eef52964d69cce0bdddc7332562981b14703ce46f9b426d84b605
Mining,1.80147589,DASH,0.0,,0.0,,26.05.2017 10:03,1050,,XebPKd8noMqQBTPZ24V932nTpdgK8vYCVp,3c2eff3783fcfd903fdd0acdf27003f1aa2b808b6beda573e2ab627d79f0f7da
Einzahlung,1.80598180,DASH,0.0,,0.0,,26.05.2017 11:46,1051,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,2f55f4355a1286f11955f3710cb017c1c5a6af539cf5c5eeb8d026a016c24f86_180598180
Einzahlung,3.60428971,DASH,0.0,,0.0,,26.05.2017 11:46,1052,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,489c3e8a86a1c52812680aba0a363859937604e75f94c75e1fdc5421a518628d_360428971
Einzahlung,3.60551431,DASH,0.0,,0.0,,26.05.2017 11:46,1053,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,5d708409f0f8cf737238ffb7be7d9d5717ba3e76231a9ac5b0f012baee24cf14_360551431
Einzahlung,5.41317911,DASH,0.0,,0.0,,26.05.2017 11:46,1054,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,efafbb295e54e8875930a9aca499e1a7a7e9572bd7608e208ebb40f95c5b3451_541317911
Einzahlung,5.48526070,DASH,0.0,,0.0,,26.05.2017 11:46,1055,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,7ddf992f281df0a058a8f82dae8da79a35f867c3d85a4e36b253f707185a866a_548526070
Auszahlung,0.0,,5.41327911,DASH,0.0,,26.05.2017 11:46,1056,,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y,efafbb295e54e8875930a9aca499e1a7a7e9572bd7608e208ebb40f95c5b3451
Auszahlung,0.0,,5.48536070,DASH,0.0,,26.05.2017 11:46,1057,,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y,7ddf992f281df0a058a8f82dae8da79a35f867c3d85a4e36b253f707185a866a
Auszahlung,0.0,,3.60561431,DASH,0.0,,26.05.2017 11:46,1058,,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y,5d708409f0f8cf737238ffb7be7d9d5717ba3e76231a9ac5b0f012baee24cf14
Auszahlung,0.0,,3.60438971,DASH,0.0,,26.05.2017 11:46,1059,,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y,489c3e8a86a1c52812680aba0a363859937604e75f94c75e1fdc5421a518628d
Auszahlung,0.0,,1.80608180,DASH,0.0,,26.05.2017 11:46,1060,,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y,2f55f4355a1286f11955f3710cb017c1c5a6af539cf5c5eeb8d026a016c24f86
Einzahlung,7.70372293,DASH,0.0,,0.0,,26.05.2017 11:49,1061,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,975ae95529e1abe4ca2a7f87f1715ce229517af96e9482cd4c7900cf700f36e4_770372293
Auszahlung,0.0,,3.60428971,DASH,0.0,,26.05.2017 11:49,1062,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,975ae95529e1abe4ca2a7f87f1715ce229517af96e9482cd4c7900cf700f36e4_0.0360428971
Auszahlung,0.0,,1.80598180,DASH,0.0,,26.05.2017 11:49,1063,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,975ae95529e1abe4ca2a7f87f1715ce229517af96e9482cd4c7900cf700f36e4_0.0180598180
Auszahlung,0.0,,5.48526070,DASH,0.0,,26.05.2017 11:49,1064,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,975ae95529e1abe4ca2a7f87f1715ce229517af96e9482cd4c7900cf700f36e4_0.0548526070
Auszahlung,0.0,,5.41317911,DASH,0.0,,26.05.2017 11:49,1065,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,975ae95529e1abe4ca2a7f87f1715ce229517af96e9482cd4c7900cf700f36e4_0.0541317911
Auszahlung,0.0,,3.60551431,DASH,0.0,,26.05.2017 11:49,1066,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,975ae95529e1abe4ca2a7f87f1715ce229517af96e9482cd4c7900cf700f36e4_0.0360551431
Einzahlung,0.00319093,DASH,0.0,,0.0,,26.05.2017 11:50,1067,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,f1d801222c9b37669befbaf89e128a98f2b59b8645d0431dcb4beff3111f183b_319093
Auszahlung,0.0,,0.08328433,DASH,0.0,,26.05.2017 11:50,1068,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,f1d801222c9b37669befbaf89e128a98f2b59b8645d0431dcb4beff3111f183b_0.08328433
Einzahlung,0.08328433,DASH,0.0,,0.0,,26.05.2017 11:50,1069,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,f0f762990b8f101855802e6ce55022742ae09c68457f0bbec6598127eb5aac35_8328433
Auszahlung,0.0,,0.49342203,DASH,0.0,,26.05.2017 11:50,1070,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,f0f762990b8f101855802e6ce55022742ae09c68457f0bbec6598127eb5aac35_0.049342203
Einzahlung,0.49342203,DASH,0.0,,0.0,,26.05.2017 11:50,1071,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,becb54bddd998e33ad8184802e7a53f91d2b4d2c7cacb114e0dce0b7ff5310eb_49342203
Auszahlung,0.0,,7.70372293,DASH,0.0,,26.05.2017 11:50,1072,XiR3SC15L4gia5fGpQpja8f3epgg4Qfg3y0.0OLD,,becb54bddd998e33ad8184802e7a53f91d2b4d2c7cacb114e0dce0b7ff5310eb_0.0770372293
